index,ms
635,20.419
636,20.068
637,20.956
638,26.755
639,20.738
640,27.034
641,27.014
642,20.134
643,20.947
644,20.025
645,20.736
646,20.953
647,21.004
648,20.329
649,20.744
650,20.995
651,20.803
652,20.120
653,20.741
654,20.120
655,27.029
656,21.011
657,20.695
658,21.032
659,27.070
660,20.151
661,20.771
662,20.124
663,14.040
664,20.718
665,20.099
666,27.033
667,20.969
668,26.717
669,26.982
670,20.122
671,27.393
672,14.004
673,26.733
674,20.962
675,20.765
676,20.655
677,20.119
678,20.093
679,20.712
680,20.692
681,20.034
682,20.377
683,20.731
684,34.045
685,20.747
686,20.755
687,20.774
688,20.995
689,20.790
690,20.643
691,20.276
692,20.622
693,21.009
694,20.855
695,20.405
696,20.736
697,20.758
698,20.740
699,26.614
700,20.651
701,20.524
702,34.980
703,26.817
704,27.116
705,14.155
706,27.459
707,14.117
708,13.963
709,34.895
710,20.122
711,41.835
712,20.132
713,27.843
714,14.035
715,14.022
716,20.357
717,27.779
718,20.096
719,20.090
720,13.846
721,20.958
722,13.933
723,20.428
724,20.954
725,14.022
726,20.879
727,13.859
728,13.918
729,34.070
730,20.367
731,34.799
732,27.470
733,13.912
734,26.983
735,14.073
736,20.749
737,19.971
738,14.080
739,20.407
740,13.885
741,20.199
742,27.830
743,20.230
744,27.011
745,20.767
746,13.913
747,27.015
748,20.209
749,20.651
750,13.900
751,27.358
752,27.698
753,26.983
754,14.323
755,14.056
756,33.804
757,20.979
758,20.986
759,13.934
760,14.053
761,20.675
762,14.142
763,27.035
764,20.279
765,21.000
766,13.913
767,14.362
768,20.041
769,20.994
770,20.561
771,27.140
772,20.427
773,20.557
774,14.085
775,13.942
776,27.145
777,14.004
778,20.883
779,20.953
780,14.190
781,21.035
782,13.858
783,26.744
784,20.383
785,33.618
786,20.712
787,13.927
788,14.066
789,14.247
790,20.358
791,20.791
792,27.904
793,20.773
794,20.870
795,13.907
796,20.525
797,20.729
798,27.845
799,13.896
800,13.991
801,14.043
802,20.313
803,21.025
804,14.006
805,20.225
806,20.783
807,13.838
808,26.906
809,14.073
810,27.064
811,34.905
812,20.098
813,26.768
814,26.756
815,21.033
816,27.791
817,26.819
818,20.158
819,20.959
820,20.436
821,20.713
822,20.578
823,20.093
824,20.731
