index,ms
1603,20.372
1604,20.319
1605,13.851
1606,19.506
1607,19.838
1608,20.401
1609,19.813
1610,20.356
1611,20.142
1612,19.773
1613,19.839
1614,20.350
1615,13.787
1616,20.329
1617,20.316
1618,46.805
1619,20.215
1620,20.117
1621,20.340
1622,26.346
1623,19.783
1624,19.785
1625,13.809
1626,26.060
1627,13.666
1628,27.136
1629,19.853
1630,26.594
1631,13.816
1632,13.731
1633,13.811
1634,26.054
1635,19.639
1636,19.794
1637,13.691
1638,25.973
1639,25.989
1640,20.226
1641,20.139
1642,20.415
1643,26.028
1644,19.561
1645,20.177
1646,13.650
1647,19.577
1648,19.561
1649,20.176
1650,19.787
1651,42.483
1652,19.943
1653,33.564
1654,19.842
1655,13.802
1656,20.316
1657,13.581
1658,26.711
1659,20.468
1660,26.312
1661,26.677
1662,13.876
1663,20.266
1664,27.017
1665,20.517
1666,26.007
1667,19.807
1668,19.563
1669,20.446
1670,13.669
1671,20.400
1672,19.505
1673,26.683
1674,20.149
1675,19.532
1676,26.737
1677,19.899
1678,25.954
1679,32.703
1680,19.550
1681,19.916
1682,20.185
1683,19.814
1684,13.776
1685,26.012
1686,26.017
1687,20.404
1688,13.780
1689,20.125
1690,13.650
1691,20.407
1692,20.143
1693,20.193
1694,19.481
1695,20.120
1696,19.774
1697,25.965
1698,19.869
1699,19.556
1700,25.977
1701,19.695
1702,19.814
1703,20.145
1704,26.022
1705,20.478
1706,19.862
1707,26.053
1708,19.527
1709,13.691
1710,20.346
1711,19.817
1712,20.175
1713,19.558
1714,13.753
1715,20.394
1716,19.788
1717,19.870
1718,19.809
1719,20.397
1720,20.246
1721,13.624
1722,27.038
1723,19.360
1724,20.487
1725,20.152
1726,20.200
1727,20.306
1728,13.742
1729,26.693
1730,19.866
1731,20.185
1732,19.639
1733,19.572
1734,19.583
1735,13.809
1736,20.266
1737,19.818
1738,13.752
1739,20.355
1740,26.730
1741,19.612
1742,20.161
1743,20.152
1744,20.169
1745,20.240
1746,20.436
1747,34.112
1748,20.355
1749,32.733
1750,25.898
1751,20.445
1752,26.677
1753,13.777
1754,20.199
1755,19.832
1756,20.389
1757,20.409
1758,19.516
1759,20.161
1760,25.994
1761,19.533
1762,19.777
1763,19.564
1764,20.042
1765,20.101
1766,20.124
1767,13.698
1768,20.204
1769,26.088
1770,19.796
1771,13.720
1772,19.762
1773,19.581
1774,26.360
1775,19.576
1776,19.479
1777,20.035
1778,27.056
1779,13.660
1780,19.577
1781,20.433
1782,20.431
1783,13.656
1784,19.489
1785,19.768
1786,26.101
1787,13.616
1788,19.554
1789,20.180
1790,62.412
1791,19.614
1792,13.745
1793,13.737
1794,20.190
1795,362.487
1796,28.730
1797,29.964
1798,226.859
1799,34.755
1800,24.142
1801,29.159
1802,198.935
1803,28.294
1804,22.539
1805,27.158
1806,285.539
1807,53.849
1808,30.004
1809,32.554
1810,14.064
1811,13.705
1812,20.160
1813,145.470
1814,44.453
1815,29.103
1816,47.801
1817,14.180
1818,20.897
1819,179.053
1820,30.410
1821,35.301
1822,15.197
1823,20.261
1824,63.198
1825,13.802
1826,20.144
1827,47.774
1828,20.239
1829,20.135
1830,13.807
1831,26.302
1832,13.789
1833,26.331
1834,13.793
1835,26.350
1836,13.815
1837,13.706
1838,19.772
1839,13.819
1840,19.822
1841,25.944
1842,20.416
1843,13.748
1844,26.302
1845,13.750
1846,25.937
1847,13.793
1848,13.804
1849,13.812
1850,20.154
1851,13.745
1852,25.956
1853,13.829
1854,19.884
1855,32.727
1856,26.339
1857,20.413
1858,19.535
1859,13.810
1860,19.806
1861,26.256
1862,26.670
1863,20.417
1864,19.540
1865,25.983
1866,13.607
1867,13.681
1868,26.324
1869,20.131
1870,13.781
1871,14.865
1872,13.587
1873,19.793
1874,25.919
1875,32.746
1876,13.776
1877,20.191
1878,20.201
1879,19.833
1880,25.992
1881,13.783
1882,26.714
1883,20.371
1884,33.483
1885,13.793
1886,20.420
1887,26.300
1888,40.586
1889,19.533
1890,20.150
1891,13.707
1892,26.032
1893,33.924
1894,13.826
1895,20.400
1896,19.566
1897,25.922
1898,32.591
1899,19.569
1900,20.339
1901,13.966
1902,26.121
1903,20.230
1904,19.978
1905,20.302
1906,19.619
1907,26.400
1908,19.865
1909,19.552
1910,26.037
1911,32.726
1912,20.428
1913,26.018
1914,13.669
1915,19.748
1916,27.021
1917,25.945
1918,25.983
1919,26.975
1920,20.121
1921,13.780
1922,33.469
1923,13.670
1924,26.277
1925,19.515
1926,19.549
1927,26.980
1928,13.666
1929,20.431
1930,19.559
1931,32.714
1932,19.796
1933,26.743
1934,19.837
1935,26.357
1936,19.562
1937,19.665
1938,13.743
1939,20.441
1940,20.178
1941,20.164
1942,19.773
1943,19.766
1944,20.329
1945,19.576
1946,13.807
1947,20.244
1948,13.777
1949,13.604
1950,26.003
1951,13.774
1952,20.153
1953,20.388
1954,26.281
1955,26.656
1956,19.785
1957,26.030
1958,13.820
1959,26.266
1960,20.446
1961,19.734
1962,26.338
1963,19.615
1964,27.014
1965,26.039
1966,19.795
1967,26.679
1968,13.785
1969,25.993
1970,20.155
1971,19.789
1972,20.156
1973,20.114
1974,20.411
1975,20.400
1976,26.264
1977,20.188
1978,20.159
1979,19.712
1980,20.109
1981,13.781
1982,20.158
1983,20.122
1984,19.739
1985,13.772
1986,13.664
1987,20.093
1988,20.217
1989,13.804
1990,20.198
1991,26.292
1992,20.394
1993,20.118
1994,19.997
1995,26.325
1996,20.146
1997,20.117
1998,20.357
1999,26.342
2000,26.278
2001,19.509
2002,26.236
2003,20.210
2004,20.140
2005,19.581
2006,20.294
2007,19.584
2008,20.451
2009,19.833
2010,20.424
2011,19.797
2012,20.073
2013,13.818
2014,19.804
2015,19.531
2016,19.478
2017,26.305
2018,13.807
2019,26.748
2020,26.237
2021,20.385
2022,26.299
2023,27.074
2024,20.121
2025,32.703
2026,20.159
2027,33.098
2028,20.155
2029,26.305
2030,20.122
2031,26.728
2032,20.283
2033,32.683
2034,26.334
2035,26.318
2036,20.172
2037,20.361
2038,25.979
2039,20.063
2040,26.320
2041,19.510
2042,19.824
2043,19.570
2044,20.203
2045,20.172
2046,19.833
2047,26.253
2048,26.314
2049,20.150
2050,20.167
2051,19.836
2052,19.521
2053,20.352
2054,25.996
2055,20.146
2056,26.298
2057,34.758
2058,19.524
2059,20.384
2060,19.531
2061,20.208
2062,20.468
2063,20.392
2064,19.770
2065,20.143
2066,20.398
2067,20.189
2068,19.591
2069,20.092
2070,19.463
2071,26.241
2072,20.412
2073,20.213
2074,20.403
2075,26.305
2076,19.554
2077,20.095
2078,19.558
2079,13.769
2080,20.203
2081,19.528
2082,26.341
2083,20.429
2084,25.932
2085,26.280
2086,19.599
2087,26.781
2088,13.831
2089,26.040
2090,20.452
2091,20.150
2092,20.151
2093,19.520
2094,19.569
2095,20.114
2096,20.124
2097,19.589
2098,19.819
2099,20.129
2100,33.071
2101,20.016
2102,20.135
2103,20.140
2104,20.394
2105,20.175
2106,20.085
2107,19.804
2108,20.122
2109,20.378
2110,20.422
2111,19.807
2112,20.150
2113,20.219
2114,20.210
2115,25.944
2116,20.184
2117,19.824
2118,33.865
2119,25.942
2120,26.354
2121,13.773
2122,26.637
2123,13.806
2124,13.631
2125,33.912
2126,19.579
2127,40.595
2128,19.547
2129,27.007
2130,13.723
2131,13.738
2132,19.735
2133,27.153
2134,19.602
2135,19.547
2136,13.647
